fid,lo_tp_quad,lo_tp_lote,SQL,IPTU22_QtdProprietarios,IPTU22_AnoConstrucaoCorrigido,IPTU22_AreaTerreno,IPTU22_AreaConstruida,IPTU22_AreaOcupada,IPTU22_CA,IPTU22_QtdPavimentos,IPTU22_QtdEsquinas,IPTU22_TipoTerreno,IPTU22_Testada,IPTU_Progressivo,PEUC,Tombado,Ocupado,Publico,UnicoDono,Tipologia
"7489",F,F,"0060121023","1","0","308.0","0.0","0.0","0","0","1.0",De esquina,"20,15",Não,Não,Não,Não,Sim,Sim,Terreno
"7490",F,F,"0060680096","1","1975","217.0","719.0","212.0","33","40","0.0",Normal,"29,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"7492",F,F,"0080810015","1","1939","281.0","460.0","281.0","16","20","0.0",Normal,"8,25",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7493",F,F,"0010580046","1","1985","332.0","2326.0","290.0","70","80","1.0",De esquina,"9,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"7494",F,F,"0060510038","1","1939","48.0","70.0","35.0","15","20","1.0",De esquina,"5,00",Não,Não,Sim,Não,Não,Sim,Residencial
"7496",F,F,"0060640000","1","1961","712.0","376.0","600.0","16","220","0.0",Normal,"19,12",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7497",F,F,"0060350000","2","1967","490.0","73.0","400.0","3","120","1.0",De esquina,"20,40",Não,Não,Não,Não,Não,Não,Uso Misto
"7498",F,F,"0060080000","2","1974","367.0","257.0","329.0","14","150","0.0",Normal,"11,75",Não,Não,Sim,Não,Não,Não,Não Residencial
"7499",F,F,"0060480005","1","1971","220.0","770.0","157.0","35","40","0.0",Normal,"5,50",Não,Não,Não,Não,Não,Sim,Uso Misto
"7500",F,F,"0070590043","1","1954","120.0","1500.0","120.0","125","130","1.0",De esquina,"7,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7502",F,F,"0060090105","1","1988","42.0","90.0","32.0","21","30","0.0",Normal,"5,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7504",F,F,"0060320555","1","1962","656.0","180.0","180.0","3","10","2.0",De duas ou mais,"33,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7505",F,F,"0070590013","1","1970","290.0","269.0","269.0","9","10","0.0",Normal,"12,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7506",F,F,"0080780010","1","1919","236.0","400.0","200.0","17","20","0.0",Normal,"8,70",Não,Não,Não,Não,Não,Sim,Não Residencial
"7507",F,F,"0080850000","2","1970","631.0","104.0","500.0","3","60","2.0",De duas ou mais,"36,55",Não,Não,Não,Não,Não,Não,Uso Misto
"7508",F,F,"0010190067","1","1944","225.0","78.0","78.0","3","10","0.0",Lote de fundos,"0,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7509",F,F,"0010190024","1","1939","304.0","500.0","250.0","16","20","0.0",Normal,"8,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"7510",F,F,"0080700039","1","1949","225.0","1631.0","204.0","72","80","0.0",Normal,"15,00",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7511",F,F,"0080540000","1","1940","136.0","39.0","136.0","6","100","0.0",Normal,"15,10",Não,Não,Não,Não,Não,Sim,Não Residencial
"7512",F,F,"0080570012","1","1970","120.0","300.0","100.0","25","30","0.0",Normal,"6,40",Sim,Não,Não,Não,Não,Sim,Não Residencial
"7513",F,F,"0010570026","1","1970","118.0","118.0","118.0","10","10","0.0",Normal,"6,57",Não,Não,Não,Não,Não,Sim,Não Residencial
"7514",F,F,"0080650008","1","1919","273.0","400.0","200.0","15","20","0.0",Normal,"6,50",Não,Não,Em processo,Não,Não,Sim,Não Residencial
"7515",F,F,"0060640000","1","1961","712.0","376.0","600.0","16","220","0.0",Normal,"19,12",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7516",F,F,"0010570025","1","1970","118.0","118.0","118.0","10","10","0.0",Normal,"6,57",Não,Não,Não,Não,Não,Sim,Não Residencial
"7517",F,F,"0060680018","1","1939","104.0","140.0","70.0","13","20","0.0",Normal,"6,80",Não,Não,Sim,Não,Não,Sim,Uso Misto
"7518",F,F,"0060680017","1","1939","130.0","220.0","110.0","17","20","1.0",De esquina,"10,00",Não,Não,Sim,Não,Não,Sim,Uso Misto
"7519",F,F,"0080810181","1","1981","1208.0","1423.0","1208.0","12","20","2.0",De duas ou mais,"35,42",Não,Não,Em processo,Não,Não,Sim,Não Residencial
"7520",F,F,"0060510043","1","1977","126.0","126.0","126.0","10","10","0.0",Normal,"4,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7521",F,F,"0080680011","1","1977","255.0","235.0","235.0","9","10","0.0",Normal,"5,35",Não,Não,Não,Não,Não,Sim,Não Residencial
"7522",F,F,"0060690000","3","1956","720.0","188.0","685.0","8","210","1.0",De esquina,"40,00",Não,Não,Não,Não,Não,Não,Uso Misto
"7523",F,F,"0010460003","1","1970","1320.0","17000.0","1100.0","129","160","2.0",De duas ou mais,"86,40",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7524",F,F,"0080680012","1","1989","425.0","1100.0","410.0","26","20","0.0",Normal,"8,94",Não,Não,Não,Não,Não,Sim,Não Residencial
"7525",F,F,"0060390020","1","1944","420.0","800.0","420.0","19","20","1.0",De esquina,"7,25",Não,Não,Sim,Não,Sim,Sim,Não Residencial
"7526",F,F,"0060480008","1","1964","325.0","400.0","200.0","12","20","0.0",Normal,"6,50",Não,Não,Não,Não,Não,Sim,Uso Misto
"7527",F,F,"0080610000","2","1966","450.0","95.0","380.0","4","120","0.0",Normal,"16,92",Não,Não,Sim,Não,Não,Não,Uso Misto
"7528",F,F,"0080680016","1","1929","259.0","350.0","220.0","14","20","0.0",Normal,"6,80",Não,Não,Não,Não,Não,Sim,Não Residencial
"7529",F,F,"0080620007","1","1979","570.0","2357.0","435.0","41","50","1.0",De esquina,"35,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7530",F,F,"0070690011","1","1964","130.0","130.0","90.0","10","10","0.0",Normal,"6,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7531",F,F,"0010190083","1","1984","746.0","746.0","746.0","10","10","0.0",Normal,"18,20",Não,Não,Não,Não,Não,Sim,Não Residencial
"7532",F,F,"0070600918","1","1977","80.0","140.0","80.0","18","20","0.0",Normal,"7,25",Não,Não,Não,Não,Não,Sim,Não Residencial
"7533",F,F,"0080870022","1","1971","380.0","2885.0","380.0","76","120","0.0",Normal,"10,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7534",F,F,"0010190156","1","1956","735.0","735.0","735.0","10","10","0.0",Normal,"16,30",Não,Não,Não,Não,Não,Sim,Não Residencial
"7535",F,F,"0060150020","1","1970","476.0","4694.0","430.0","99","130","0.0",Normal,"13,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"7536",F,F,"0070720008","1","1970","316.0","316.0","316.0","10","10","0.0",Normal,"12,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7538",F,F,"0060400111","1","1989","589.0","465.0","465.0","8","10","0.0",Normal,"13,20",Não,Não,Não,Não,Não,Sim,Não Residencial
"7540",F,F,"0060730017","1","1934","75.0","120.0","60.0","16","20","0.0",Normal,"5,00",Não,Não,Sim,Não,Não,Sim,Residencial
"7541",F,F,"0080700006","1","1929","364.0","600.0","300.0","16","20","0.0",Normal,"7,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7542",F,F,"0070600916","1","1959","64.0","64.0","64.0","10","10","0.0",Normal,"5,85",Não,Não,Não,Não,Não,Sim,Não Residencial
"7543",F,F,"0050350058","1","1986","180.0","670.0","158.0","37","30","0.0",Normal,"7,20",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7544",F,F,"0060360000","1","1992","940.0","210.0","745.0","2","110","0.0",Normal,"24,80",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7546",F,F,"0060120023","1","1978","207.0","253.0","180.0","12","20","0.0",Normal,"17,90",Não,Não,Não,Não,Sim,Sim,Não Residencial
"7549",F,F,"0080710058","1","1929","357.0","500.0","300.0","14","20","0.0",Normal,"8,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7550",F,F,"0070490016","1","1979","360.0","899.0","300.0","25","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7552",F,F,"0070900005","1","1972","545.0","2357.0","450.0","43","40","0.0",Normal,"17,90",Não,Não,Não,Não,Não,Sim,Não Residencial
"7553",F,F,"0060390000","1","1954","450.0","189.0","350.0","4","40","0.0",Normal,"15,00",Não,Não,Sim,Não,Não,Sim,Residencial
"7554",F,F,"0060510071","1","1983","1540.0","220.0","220.0","1","10","2.0",De esquina,"0,00",Não,Não,Não,Não,Sim,Sim,Não Residencial
"7555",F,F,"0060560055","1","1939","73.0","100.0","50.0","14","20","0.0",Normal,"5,00",Não,Não,Sim,Não,Não,Sim,Residencial
"7556",F,F,"0060080000","2","1974","367.0","257.0","329.0","14","150","0.0",Normal,"11,75",Não,Não,Sim,Não,Não,Não,Não Residencial
"7557",F,F,"0060560054","1","1954","60.0","110.0","60.0","18","20","1.0",De esquina,"5,00",Não,Não,Sim,Não,Não,Sim,Uso Misto
"7558",F,F,"0080590013","1","1953","208.0","537.0","140.0","26","30","0.0",Normal,"5,20",Não,Não,Não,Não,Não,Sim,Uso Misto
"7560",F,F,"0060560053","1","1939","55.0","80.0","40.0","15","20","0.0",Normal,"4,60",Não,Não,Sim,Não,Não,Sim,Residencial
"7562",F,F,"0060680288","1","1957","450.0","627.0","225.0","14","20","0.0",Normal,"8,75",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7563",F,F,"0080720043","1","1978","163.0","200.0","150.0","12","10","0.0",Normal,"6,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7564",F,F,"0070910000","1","1959","203.0","198.0","140.0","19","120","0.0",Normal,"16,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7565",F,F,"0060090021","1","1944","871.0","3326.0","820.0","38","40","0.0",Normal,"27,25",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7566",F,F,"0070740000","2","1972","463.0","395.0","359.0","17","100","1.0",De esquina,"20,60",Não,Não,Não,Não,Não,Não,Não Residencial
"7567",F,F,"0060210000","2","1950","483.0","125.0","380.0","5","80","1.0",De esquina,"23,30",Não,Não,Não,Não,Não,Não,Uso Misto
"7568",F,F,"0060090015","1","1949","408.0","3160.0","338.0","77","110","0.0",Normal,"13,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"7569",F,F,"0010580000","2","1965","370.0","239.0","354.0","13","50","2.0",De duas ou mais,"25,80",Não,Não,Sim,Não,Não,Não,Uso Misto
"7570",F,F,"0080850003","1","1970","295.0","525.0","275.0","18","20","0.0",Normal,"10,80",Não,Não,Não,Não,Não,Sim,Não Residencial
"7571",F,F,"0080830018","1","1919","152.0","120.0","120.0","8","10","0.0",Normal,"4,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7572",F,F,"0060470023","1","1944","66.0","70.0","35.0","11","20","0.0",Terreno interno,"7,00",Não,Não,Não,Não,Não,Sim,Residencial
"7573",F,F,"0080870000","2","1959","732.0","185.0","360.0","5","130","0.0",Normal,"19,92",Não,Não,Não,Não,Não,Não,Uso Misto
"7574",F,F,"0080830019","1","1938","152.0","125.0","125.0","8","10","0.0",Normal,"4,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"7575",F,F,"0060560083","1","1939","88.0","120.0","60.0","14","20","0.0",Normal,"6,80",Não,Não,Sim,Não,Não,Sim,Residencial
"7578",F,F,"0070520045","1","1980","360.0","1004.0","318.0","28","30","0.0",Normal,"12,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7579",F,F,"0080560003","1","1972","325.0","450.0","300.0","14","20","0.0",Normal,"13,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7580",F,F,"0060160005","1","1949","256.0","2600.0","256.0","102","110","0.0",Normal,"8,17",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7581",F,F,"0010580000","2","1965","370.0","239.0","354.0","13","50","2.0",De duas ou mais,"25,80",Não,Não,Sim,Não,Não,Não,Uso Misto
"7582",F,F,"0080560002","1","1977","325.0","500.0","300.0","15","20","0.0",Normal,"12,90",Não,Não,Não,Não,Não,Sim,Não Residencial
"7583",F,F,"0060220057","1","1954","300.0","1250.0","250.0","42","50","1.0",De esquina,"12,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7585",F,F,"0080650003","1","1970","285.0","762.0","285.0","27","30","0.0",Normal,"5,70",Não,Não,Em processo,Não,Não,Sim,Não Residencial
"7586",F,F,"0080670010","1","1981","449.0","1000.0","400.0","22","30","0.0",Normal,"8,85",Não,Não,Em processo,Não,Não,Sim,Não Residencial
"7587",F,F,"0060480040","1","1949","85.0","120.0","50.0","14","30","0.0",Normal,"6,60",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7588",F,F,"0080880230","1","1960","645.0","875.0","635.0","14","20","0.0",Normal,"20,55",Não,Não,Em processo,Não,Não,Sim,Não Residencial
"7589",F,F,"0080790005","1","1919","198.0","300.0","160.0","15","20","0.0",Normal,"4,95",Não,Não,Não,Não,Não,Sim,Não Residencial
"7590",F,F,"0080790004","1","1919","198.0","400.0","190.0","20","20","0.0",Normal,"4,95",Não,Não,Não,Não,Não,Sim,Não Residencial
"7591",F,F,"0060520054","1","1986","885.0","5546.0","294.0","63","130","3.0",De esquina,"0,00",Não,Não,Não,Não,Sim,Sim,Não Residencial
"7592",F,F,"0070860000","1","1979","1261.0","632.0","1241.0","15","140","1.0",De esquina,"37,00",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7593",F,F,"0070840000","1","1970","325.0","277.0","280.0","17","110","0.0",Normal,"16,66",Não,Não,Não,Não,Não,Sim,Não Residencial
"7594",F,F,"0060390038","1","1954","266.0","600.0","200.0","23","30","0.0",Normal,"7,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"7595",F,F,"0060400024","1","1944","168.0","130.0","90.0","8","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"7596",F,F,"0060490018","1","1949","85.0","90.0","45.0","11","20","0.0",Normal,"5,00",Não,Não,Sim,Não,Não,Sim,Residencial
"7598",F,F,"0010270031","1","1986","1430.0","2788.0","1393.0","19","20","1.0",De esquina,"33,50",Não,Não,Em processo,Não,Não,Sim,Não Residencial
"7599",F,F,"0060470027","1","1944","53.0","48.0","48.0","9","10","0.0",Terreno interno,"5,00",Não,Não,Não,Não,Não,Sim,Residencial
"7600",F,F,"0060470060","1","1944","103.0","166.0","103.0","16","10","0.0",Normal,"4,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7601",F,F,"0080660008","1","1949","147.0","200.0","140.0","14","10","0.0",Normal,"14,70",Não,Não,Não,Não,Não,Sim,Não Residencial
"7602",F,F,"0060620064","1","1979","636.0","30.0","30.0","0","10","0.0",Normal,"18,40",Não,Não,Não,Não,Não,Sim,Não Residencial
"7603",F,F,"0050350056","1","1960","57.0","200.0","57.0","35","20","0.0",Normal,"4,40",Não,Não,Não,Não,Não,Sim,Uso Misto
"7604",F,F,"0060550000","2","1957","380.0","78.0","200.0","4","90","1.0",De esquina,"17,50",Não,Não,Sim,Não,Não,Não,Uso Misto
"7605",F,F,"0060480032","1","1976","142.0","256.0","65.0","18","20","0.0",Normal,"7,00",Não,Não,Não,Não,Não,Sim,Residencial
"7606",F,F,"0060480000","1","1949","84.0","86.0","84.0","10","30","1.0",De esquina,"6,80",Não,Não,Não,Não,Não,Sim,Residencial
"7607",F,F,"0060390014","1","1954","139.0","180.0","100.0","13","20","0.0",Normal,"4,73",Não,Não,Sim,Não,Não,Sim,Residencial
"7608",F,F,"0010190025","1","1924","1280.0","1200.0","1200.0","9","10","0.0",Normal,"16,60",Não,Não,Não,Não,Não,Sim,Não Residencial
"7609",F,F,"0080610060","1","1970","196.0","860.0","180.0","44","70","1.0",De esquina,"13,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"7610",F,F,"0080870526","1","1967","270.0","800.0","270.0","30","30","1.0",De esquina,"15,30",Não,Não,Não,Não,Não,Sim,Não Residencial
"7611",F,F,"0080810000","3","1975","918.0","1710.0","450.0","56","140","1.0",De esquina,"34,00",Não,Não,Sim,Não,Não,Não,Uso Misto
"7613",F,F,"0070690057","1","0","109.0","0.0","0.0","0","0","0.0",Normal,"6,62",Não,Não,Não,Não,Não,Sim,Terreno
"7614",F,F,"0070680000","2","1973","436.0","249.0","350.0","17","90","2.0",De duas ou mais,"20,65",Não,Não,Não,Não,Não,Não,Não Residencial
"7615",F,F,"0060090025","1","1975","112.0","200.0","100.0","18","20","0.0",Normal,"4,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7616",F,F,"0070520000","2","1992","603.0","710.0","580.0","35","140","0.0",Normal,"17,48",Não,Não,Sim,Não,Não,Não,Não Residencial
"7617",F,F,"0060070000","2","1963","751.0","412.0","700.0","11","160","0.0",Normal,"15,85",Não,Não,Sim,Não,Não,Não,Não Residencial
"7618",F,F,"0080780002","1","1919","215.0","1200.0","200.0","56","60","0.0",Normal,"10,00",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7619",F,F,"0080550022","1","1970","124.0","600.0","120.0","48","30","1.0",De esquina,"6,30",Não,Não,Não,Não,Não,Sim,Não Residencial
"7620",F,F,"0060560049","1","1970","400.0","600.0","280.0","15","20","0.0",Normal,"8,00",Não,Não,Sim,Não,Não,Sim,Uso Misto
"7622",F,F,"0050230032","1","1970","200.0","540.0","180.0","27","30","0.0",Normal,"9,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7623",F,F,"0060640000","1","1961","712.0","376.0","600.0","16","220","0.0",Normal,"19,12",Não,Não,Sim,Não,Não,Sim,Não Residencial
"7624",F,F,"0060680015","1","1939","53.0","42.0","42.0","8","10","0.0",Normal,"3,50",Não,Não,Não,Não,Não,Sim,Residencial
"7627",F,F,"0080560008","1","1933","240.0","300.0","150.0","13","20","0.0",Normal,"8,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7628",F,F,"0080630034","1","1972","150.0","218.0","150.0","15","10","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7629",F,F,"0070720002","1","1944","124.0","1300.0","100.0","105","130","0.0",Normal,"12,40",Não,Não,Não,Não,Não,Sim,Não Residencial
"7630",F,F,"0060240000","2","1957","595.0","481.0","509.0","16","140","0.0",Normal,"17,15",Não,Não,Sim,Sim,Não,Não,Não Residencial
"7632",F,F,"0060240000","2","1957","595.0","481.0","509.0","16","140","0.0",Normal,"17,15",Não,Não,Sim,Sim,Não,Não,Não Residencial
"7633",F,F,"0080760023","1","1970","145.0","210.0","145.0","14","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7634",F,F,"0080760019","1","1939","142.0","400.0","142.0","28","20","0.0",Normal,"6,50",Não,Não,Em processo,Não,Não,Sim,Não Residencial
"7635",F,F,"0080550017","1","1984","393.0","393.0","393.0","10","10","0.0",Normal,"12,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7636",F,F,"0070810006","1","1954","302.0","750.0","240.0","25","30","0.0",Normal,"5,90",Não,Não,Não,Não,Não,Sim,Residencial
"7637",F,F,"0060530030","1","1944","360.0","190.0","190.0","5","10","1.0",De esquina,"37,45",Não,Não,Sim,Não,Sim,Sim,Não Residencial
"7638",F,F,"0080830009","1","1978","852.0","1200.0","600.0","14","20","0.0",Normal,"15,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7639",F,F,"0080580044","1","1957","280.0","1382.0","280.0","49","100","0.0",Normal,"6,60",Não,Não,Não,Não,Não,Sim,Uso Misto
"7640",F,F,"0010570024","1","1960","218.0","1231.0","218.0","56","50","1.0",De esquina,"12,08",Não,Não,Em processo,Não,Não,Sim,Não Residencial
"7641",F,F,"0060270035","1","1939","612.0","880.0","580.0","14","20","0.0",Normal,"11,00",Não,Não,Não,Não,Sim,Sim,Não Residencial
"7642",F,F,"0070600000","2","1973","412.0","221.0","412.0","11","60","1.0",De esquina,"36,80",Não,Não,Não,Não,Não,Não,Não Residencial
"7643",F,F,"0080740014","1","1955","212.0","620.0","212.0","29","30","0.0",Normal,"6,50",Não,Não,Não,Não,Não,Sim,Não Residencial
"7644",F,F,"0080740015","1","1919","416.0","676.0","338.0","16","20","0.0",Normal,"13,00",Não,Não,Em processo,Não,Não,Sim,Não Residencial
"7645",F,F,"0070680000","2","1973","436.0","249.0","350.0","17","90","2.0",De duas ou mais,"20,65",Não,Não,Não,Não,Não,Não,Não Residencial
"7646",F,F,"0010190015","1","1977","175.0","915.0","168.0","52","40","0.0",Normal,"4,20",Não,Não,Não,Não,Não,Sim,Não Residencial
"7647",F,F,"0060500000","2","1959","288.0","76.0","192.0","5","90","0.0",Normal,"9,60",Não,Não,Não,Não,Não,Não,Uso Misto
"7648",F,F,"0060480025","1","1969","104.0","140.0","70.0","13","20","1.0",De esquina,"7,00",Não,Não,Sim,Não,Não,Sim,Residencial
"7649",F,F,"0050170020","1","1975","383.0","353.0","353.0","9","10","1.0",De esquina,"22,87",Não,Não,Não,Não,Não,Sim,Não Residencial
"7652",F,F,"0070710008","1","1982","2142.0","734.0","734.0","3","10","2.0",De duas ou mais,"62,38",Não,Não,Não,Não,Não,Sim,Não Residencial
"7653",F,F,"0060570018","1","1944","103.0","140.0","70.0","14","20","0.0",Normal,"5,25",Não,Não,Sim,Não,Não,Sim,Residencial
"7655",F,F,"0080550064","1","1977","393.0","392.0","392.0","10","10","0.0",Normal,"12,00",Não,Não,Não,Não,Não,Sim,Não Residencial
"7656",F,F,"0080730000","2","1957","581.0","317.0","385.0","11","80","0.0",Normal,"16,60",Não,Não,Em processo,Não,Não,Não,Uso Misto
"7657",F,F,"0080790000","3","1942","829.0","112.0","600.0","4","80","0.0",Normal,"23,66",Não,Não,Não,Não,Não,Não,Uso Misto
"7658",F,F,"0060400023","1","1954","154.0","189.0","125.0","12","20","0.0",Normal,"5,50",Não,Não,Não,Não,Não,Sim,Uso Misto
"7659",F,F,"0060580011","1","1954","126.0","220.0","120.0","17","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Uso Misto
"7660",F,F,"0010460000","3","1934","516.0","109.0","516.0","6","100","1.0",De esquina,"36,70",Não,Não,Sim,Não,Não,Não,Uso Misto
"7661",F,F,"0050230006","1","1944","197.0","350.0","197.0","18","20","0.0",Normal,"6,05",Não,Não,Não,Não,Não,Sim,Não Residencial
"7662",F,F,"0060560042","1","1959","241.0","200.0","150.0","8","20","0.0",Normal,"6,00",Não,Não,Não,Não,Não,Sim,Não Residencial
